X,Y,Latitude,Longitude,dT,z
3408446.76,510039.79,30.7967644,114.1049021,-4.537036361,-85
3408447.9,510040.48,30.7967747,114.1049093,-4.530548194,-85
3408449.04,510041.15,30.796785,114.1049164,-4.522535957,-85
3408450.2,510041.84,30.7967954,114.1049236,-4.512516362,-85
3408451.34,510042.53,30.7968057,114.1049308,-4.500634007,-85
3408452.49,510043.22,30.7968161,114.104938,-4.486768241,-85
3408453.65,510043.9,30.7968265,114.1049451,-4.471427629,-85
3408454.8,510044.59,30.7968369,114.1049523,-4.454183777,-85
3408455.95,510045.27,30.7968473,114.1049595,-4.4357182,-85
3408457.11,510045.96,30.7968577,114.1049667,-4.415280122,-85
3408458.24,510046.64,30.7968679,114.1049738,-4.393507091,-85
3408459.39,510047.33,30.7968783,114.104981,-4.370087542,-85
3408460.53,510048.01,30.7968886,114.1049881,-4.345681534,-85
3408461.67,510048.68,30.7968988,114.1049952,-4.320463553,-85
3408462.81,510049.36,30.7969091,114.1050023,-4.2941851,-85
3408463.94,510050.02,30.7969193,114.1050092,-4.267885891,-85
3408465.08,510050.69,30.7969296,114.1050162,-4.240646741,-85
3408466.21,510051.36,30.7969398,114.1050232,-4.213135532,-85
3408467.36,510052.02,30.7969501,114.1050301,-4.185351208,-85
3408468.5,510052.69,30.7969604,114.1050371,-4.156836625,-85
3408469.63,510053.35,30.7969706,114.105044,-4.128541802,-85
3408470.77,510054.02,30.7969809,114.105051,-4.100464873,-85
3408471.92,510054.69,30.7969912,114.1050581,-4.072620023,-85
3408473.05,510055.37,30.7970014,114.1050652,-4.045316697,-85
3408474.19,510056.05,30.7970117,114.1050723,-4.018950587,-85
3408475.33,510056.72,30.797022,114.1050793,-3.993585947,-85
3408476.46,510057.4,30.7970322,114.1050864,-3.968700411,-85
3408477.61,510058.09,30.7970425,114.1050936,-3.944197218,-85
3408478.74,510058.77,30.7970527,114.1051007,-3.92125315,-85
3408479.86,510059.44,30.7970628,114.1051078,-3.899931817,-85
3408481.0,510060.11,30.7970731,114.1051148,-3.879555701,-85
3408482.12,510060.78,30.7970832,114.1051218,-3.860431658,-85
3408483.23,510061.47,30.7970932,114.105129,-3.843109069,-85
3408484.36,510062.16,30.7971034,114.1051362,-3.82711201,-85
3408485.49,510062.85,30.7971136,114.1051434,-3.812512947,-85
3408486.61,510063.53,30.7971237,114.1051506,-3.79967635,-85
3408487.76,510064.21,30.797134,114.1051577,-3.788545688,-85
3408488.91,510064.88,30.7971444,114.1051647,-3.778998341,-85
3408490.05,510065.56,30.7971547,114.1051718,-3.770523798,-85
3408491.21,510066.25,30.7971651,114.105179,-3.763347815,-85
3408492.35,510066.94,30.7971754,114.1051862,-3.757651663,-85
3408493.49,510067.63,30.7971857,114.1051935,-3.753356373,-85
3408494.63,510068.31,30.797196,114.1052006,-3.750516312,-85
3408495.78,510068.98,30.7972063,114.1052076,-3.748853987,-85
3408496.92,510069.67,30.7972166,114.1052148,-3.748167758,-85
3408498.07,510070.37,30.797227,114.1052221,-3.748365482,-85
3408499.23,510071.05,30.7972374,114.1052293,-3.749384295,-85
3408500.39,510071.75,30.7972479,114.1052366,-3.750876252,-85
3408501.54,510072.45,30.7972583,114.1052439,-3.752628357,-85
3408502.7,510073.16,30.7972687,114.1052513,-3.75436508,-85
3408503.85,510073.85,30.7972791,114.1052586,-3.756037899,-85
3408505.01,510074.56,30.7972895,114.105266,-3.757638105,-85
3408506.16,510075.27,30.7972999,114.1052734,-3.758835806,-85
3408507.32,510075.96,30.7973104,114.1052806,-3.75948553,-85
3408508.5,510076.65,30.797321,114.1052879,-3.759328625,-85
3408509.68,510077.35,30.7973316,114.1052952,-3.758282228,-85
3408510.86,510078.05,30.7973423,114.1053025,-3.756233453,-85
3408512.05,510078.76,30.797353,114.1053099,-3.753125273,-85
3408513.23,510079.46,30.7973636,114.1053173,-3.748741939,-85
3408514.41,510080.17,30.7973743,114.1053247,-3.743378942,-85
3408515.61,510080.88,30.7973851,114.1053321,-3.736536632,-85
3408516.81,510081.59,30.7973959,114.1053396,-3.728072255,-85
3408518.02,510082.31,30.7974068,114.1053471,-3.718115379,-85
3408519.24,510083.04,30.7974178,114.1053547,-3.706881813,-85
3408520.45,510083.76,30.7974287,114.1053623,-3.694181445,-85
3408521.67,510084.5,30.7974397,114.10537,-3.67942186,-85
3408522.88,510085.22,30.7974506,114.1053776,-3.662928579,-85
3408524.09,510085.95,30.7974615,114.1053852,-3.644486202,-85
3408525.31,510086.67,30.7974725,114.1053927,-3.624027631,-85
3408526.53,510087.39,30.7974835,114.1054003,-3.601306615,-85
3408527.76,510088.13,30.7974946,114.105408,-3.576103804,-85
3408528.99,510088.87,30.7975057,114.1054157,-3.548192382,-85
3408530.21,510089.59,30.7975167,114.1054233,-3.517871508,-85
3408531.43,510090.32,30.7975277,114.1054309,-3.484943218,-85
3408532.67,510091.04,30.7975389,114.1054385,-3.448877264,-85
3408533.9,510091.77,30.79755,114.1054461,-3.410054746,-85
3408535.14,510092.51,30.7975612,114.1054538,-3.367789629,-85
3408537.65,510093.99,30.7975838,114.1054693,-3.273906131,-85
3408540.17,510095.48,30.7976065,114.1054849,-3.169581486,-85
3408541.43,510096.23,30.7976179,114.1054928,-3.114086219,-85
3408542.71,510097.0,30.7976294,114.1055008,-3.0557148,-85
3408543.97,510097.76,30.7976408,114.1055088,-2.996558855,-85
3408545.26,510098.53,30.7976524,114.1055168,-2.93506738,-85
3408546.54,510099.29,30.7976639,114.1055248,-2.873478487,-85
3408547.82,510100.06,30.7976755,114.1055329,-2.811342997,-85
3408549.11,510100.83,30.7976871,114.1055409,-2.74859698,-85
3408550.39,510101.58,30.7976986,114.1055488,-2.686595644,-85
3408551.66,510102.34,30.7977101,114.1055567,-2.625125428,-85
3408552.95,510103.1,30.7977217,114.1055647,-2.56343571,-85
3408554.24,510103.87,30.7977333,114.1055727,-2.50223154,-85
3408555.52,510104.64,30.7977449,114.1055808,-2.442176931,-85
3408556.81,510105.41,30.7977565,114.1055888,-2.382591553,-85
3408558.1,510106.18,30.7977681,114.1055969,-2.323907722,-85
3408559.38,510106.94,30.7977797,114.1056049,-2.266826673,-85
3408560.66,510107.71,30.7977912,114.1056129,-2.210765049,-85
3408561.95,510108.47,30.7978028,114.1056209,-2.155699511,-85
3408563.23,510109.24,30.7978144,114.1056289,-2.101866375,-85
3408564.51,510110.0,30.7978259,114.1056369,-2.049413278,-85
3408565.79,510110.77,30.7978375,114.1056449,-1.998423131,-85
3408567.08,510111.52,30.7978491,114.1056528,-1.948965216,-85
3408568.37,510112.28,30.7978607,114.1056607,-1.900679879,-85
3408569.65,510113.03,30.7978723,114.1056686,-1.854128914,-85
3408570.94,510113.79,30.7978839,114.1056765,-1.808483762,-85
3408572.24,510114.54,30.7978956,114.1056844,-1.764072883,-85
3408573.51,510115.3,30.7979071,114.1056923,-1.72147205,-85
3408574.78,510116.05,30.7979185,114.1057002,-1.679988974,-85
3408576.03,510116.81,30.7979298,114.1057081,-1.639617326,-85
3408577.31,510117.56,30.7979413,114.105716,-1.599347731,-85
3408578.57,510118.32,30.7979527,114.105724,-1.559857165,-85
3408579.84,510119.08,30.7979641,114.1057319,-1.520361745,-85
3408581.1,510119.82,30.7979755,114.1057397,-1.481337406,-85
3408582.37,510120.59,30.7979869,114.1057477,-1.441377596,-85
3408583.63,510121.34,30.7979983,114.1057556,-1.401552332,-85
3408584.9,510122.1,30.7980097,114.1057635,-1.360859763,-85
3408586.16,510122.85,30.7980211,114.1057714,-1.319939548,-85
3408587.43,510123.6,30.7980325,114.1057792,-1.278095258,-85
3408588.68,510124.36,30.7980438,114.1057872,-1.236035267,-85
3408589.94,510125.14,30.7980552,114.1057953,-1.193045189,-85
3408591.2,510125.9,30.7980665,114.1058033,-1.150066796,-85
3408592.47,510126.67,30.798078,114.1058113,-1.106609898,-85
3408593.75,510127.44,30.7980895,114.1058194,-1.063173806,-85
3408595.01,510128.21,30.7981009,114.1058274,-1.020807598,-85
3408596.3,510128.96,30.7981125,114.1058353,-0.97900058,-85
3408597.58,510129.73,30.798124,114.1058434,-0.938402047,-85
3408598.85,510130.5,30.7981355,114.1058514,-0.899687433,-85
3408601.4,510132.02,30.7981585,114.1058673,-0.828492568,-85
3408602.7,510132.77,30.7981702,114.1058752,-0.795964083,-85
3408604.0,510133.54,30.7981819,114.1058832,-0.766180426,-85
3408605.32,510134.28,30.7981938,114.105891,-0.739700415,-85
3408606.63,510135.05,30.7982056,114.105899,-0.716243496,-85
3408607.91,510135.82,30.7982172,114.1059071,-0.696278356,-85
3408609.21,510136.59,30.7982289,114.1059152,-0.679463522,-85
3408610.51,510137.36,30.7982406,114.1059232,-0.666331327,-85
3408611.81,510138.13,30.7982523,114.1059313,-0.656959029,-85
3408613.09,510138.89,30.7982639,114.1059392,-0.650805235,-85
3408615.61,510140.39,30.7982866,114.1059549,-0.648013969,-85
3408616.87,510141.13,30.7982979,114.1059627,-0.651639298,-85
3408618.1,510141.88,30.798309,114.1059705,-0.658160084,-85
3408619.34,510142.61,30.7983202,114.1059782,-0.66762417,-85
3408620.58,510143.35,30.7983314,114.1059859,-0.679700017,-85
3408621.82,510144.09,30.7983426,114.1059936,-0.694317674,-85
3408623.06,510144.82,30.7983537,114.1060013,-0.71144176,-85
3408624.3,510145.55,30.7983649,114.1060089,-0.731062943,-85
3408625.52,510146.28,30.7983759,114.1060166,-0.752771402,-85
3408626.74,510147.02,30.7983869,114.1060243,-0.776577139,-85
3408627.97,510147.75,30.798398,114.1060319,-0.802396141,-85
3408629.19,510148.46,30.798409,114.1060394,-0.829735525,-85
3408630.42,510149.19,30.7984201,114.106047,-0.859069675,-85
3408631.64,510149.92,30.7984311,114.1060547,-0.889694948,-85
3408632.86,510150.66,30.7984421,114.1060624,-0.921742202,-85
3408634.08,510151.38,30.7984531,114.1060699,-0.954667231,-85
3408636.52,510152.84,30.7984751,114.1060852,-1.023370223,-85
3408637.74,510153.56,30.7984861,114.1060928,-1.058715289,-85
3408638.95,510154.29,30.798497,114.1061004,-1.094674615,-85
3408640.17,510155.02,30.798508,114.106108,-1.13147026,-85
3408641.38,510155.74,30.7985189,114.1061156,-1.168313191,-85
3408642.6,510156.47,30.7985299,114.1061232,-1.205966551,-85
3408643.82,510157.2,30.7985409,114.1061308,-1.244055964,-85
3408645.05,510157.92,30.798552,114.1061384,-1.282863819,-85
3408646.28,510158.66,30.7985631,114.1061461,-1.322500489,-85
3408647.52,510159.4,30.7985742,114.1061539,-1.362830972,-85
3408648.74,510160.14,30.7985852,114.1061616,-1.403182476,-85
3408649.94,510160.86,30.7985961,114.1061692,-1.443488747,-85
3408651.15,510161.59,30.798607,114.1061768,-1.485189415,-85
3408652.35,510162.32,30.7986178,114.1061844,-1.52762586,-85
3408653.55,510163.04,30.7986286,114.106192,-1.570902953,-85
3408654.75,510163.76,30.7986394,114.1061995,-1.615230671,-85
3408655.94,510164.48,30.7986501,114.106207,-1.660481016,-85
3408657.13,510165.18,30.7986609,114.1062144,-1.706747086,-85
3408658.32,510165.89,30.7986716,114.1062218,-1.754470906,-85
3408659.52,510166.6,30.7986824,114.1062292,-1.803932296,-85
3408660.71,510167.3,30.7986931,114.1062365,-1.853946475,-85
3408661.89,510167.99,30.7987038,114.1062438,-1.90472764,-85
3408663.08,510168.69,30.7987145,114.1062511,-1.957524931,-85
3408664.28,510169.4,30.7987253,114.1062585,-2.012620375,-85
3408665.46,510170.1,30.798736,114.1062658,-2.068141732,-85
3408666.64,510170.8,30.7987466,114.1062732,-2.124681872,-85
3408667.82,510171.51,30.7987572,114.1062806,-2.182569843,-85
3408668.99,510172.21,30.7987678,114.1062879,-2.241010759,-85
3408670.17,510172.89,30.7987784,114.1062951,-2.300291714,-85
3408671.34,510173.58,30.798789,114.1063023,-2.360134556,-85
3408672.51,510174.26,30.7987995,114.1063094,-2.42044135,-85
3408673.67,510174.95,30.79881,114.1063166,-2.481060238,-85
3408674.83,510175.64,30.7988204,114.1063238,-2.542108164,-85
3408675.98,510176.32,30.7988308,114.1063309,-2.602849839,-85
3408677.13,510177.01,30.7988412,114.1063382,-2.664054925,-85
3408678.28,510177.71,30.7988515,114.1063455,-2.725630466,-85
3408679.41,510178.4,30.7988617,114.1063527,-2.786258434,-85
3408680.54,510179.09,30.7988719,114.1063599,-2.846986105,-85
3408681.67,510179.77,30.7988821,114.1063671,-2.907597816,-85
3408682.81,510180.45,30.7988924,114.1063742,-2.968762553,-85
3408683.96,510181.14,30.7989027,114.1063814,-3.030697985,-85
3408685.11,510181.82,30.7989131,114.1063885,-3.092635398,-85
3408686.26,510182.51,30.7989235,114.1063957,-3.155140448,-85
3408687.42,510183.2,30.7989339,114.1064029,-3.218354681,-85
3408688.58,510183.88,30.7989444,114.1064101,-3.28173624,-85
3408689.76,510184.56,30.798955,114.1064172,-3.346392575,-85
3408690.93,510185.24,30.7989656,114.1064243,-3.411126688,-85
3408692.1,510185.93,30.7989761,114.1064315,-3.476525833,-85
3408693.25,510186.63,30.7989865,114.1064388,-3.541962052,-85
3408694.41,510187.31,30.7989969,114.106446,-3.607850605,-85
3408695.56,510188.0,30.7990073,114.1064532,-3.674017377,-85
3408696.71,510188.69,30.7990177,114.1064604,-3.740383065,-85
3408697.88,510189.37,30.7990282,114.1064675,-3.807508833,-85
3408699.04,510190.06,30.7990387,114.1064747,-3.874663127,-85
3408700.21,510190.74,30.7990492,114.1064819,-3.941856489,-85
3408701.37,510191.44,30.7990597,114.1064892,-4.009156703,-85
3408702.54,510192.14,30.7990702,114.1064965,-4.076630079,-85
3408703.71,510192.83,30.7990808,114.1065037,-4.143417788,-85
3408704.89,510193.53,30.7990914,114.1065111,-4.210280015,-85
3408706.07,510194.24,30.7991021,114.1065185,-4.276787733,-85
3408707.26,510194.96,30.7991128,114.106526,-4.342992434,-85
3408708.45,510195.66,30.7991235,114.1065333,-4.407754804,-85
3408709.64,510196.36,30.7991342,114.1065407,-4.471270074,-85
3408710.83,510197.06,30.799145,114.106548,-4.533167999,-85
3408713.23,510198.46,30.7991666,114.1065627,-4.653355128,-85
3408714.43,510199.17,30.7991774,114.1065701,-4.711562443,-85
3408715.63,510199.88,30.7991882,114.1065775,-4.767918439,-85
3408716.83,510200.59,30.7991991,114.1065849,-4.822354384,-85
3408718.03,510201.3,30.7992099,114.1065924,-4.875117092,-85
3408719.24,510202.02,30.7992208,114.1065999,-4.926401028,-85
3408720.44,510202.75,30.7992316,114.1066075,-4.975675495,-85
3408721.64,510203.45,30.7992424,114.1066149,-5.022436765,-85
3408722.84,510204.18,30.7992532,114.1066225,-5.067870637,-85
3408724.05,510204.9,30.7992641,114.10663,-5.111038294,-85
3408725.27,510205.6,30.7992751,114.1066374,-5.152117121,-85
3408726.47,510206.32,30.799286,114.1066449,-5.191661909,-85
3408728.9,510207.74,30.7993079,114.1066598,-5.265426818,-85
3408730.12,510208.47,30.7993189,114.1066674,-5.300196172,-85
3408731.34,510209.19,30.7993299,114.106675,-5.333237423,-85
3408732.56,510209.94,30.7993409,114.1066828,-5.364860783,-85
3408733.78,510210.68,30.7993519,114.1066905,-5.394645795,-85
3408735.02,510211.4,30.799363,114.1066981,-5.422712713,-85
3408736.24,510212.14,30.799374,114.1067058,-5.449307995,-85
3408737.46,510212.87,30.799385,114.1067135,-5.474191497,-85
3408738.68,510213.6,30.799396,114.1067211,-5.497872632,-85
3408739.9,510214.33,30.799407,114.1067287,-5.520195691,-85
3408741.13,510215.06,30.7994181,114.1067364,-5.541018174,-85
3408742.35,510215.78,30.7994291,114.1067439,-5.560251869,-85
3408743.56,510216.5,30.79944,114.1067515,-5.578382498,-85
3408744.78,510217.21,30.799451,114.1067589,-5.595221945,-85
3408745.99,510217.94,30.7994619,114.1067665,-5.611123904,-85
3408747.2,510218.65,30.7994728,114.106774,-5.625686439,-85
3408748.41,510219.37,30.7994837,114.1067815,-5.639403377,-85
3408749.6,510220.09,30.7994945,114.106789,-5.651984484,-85
3408750.81,510220.8,30.7995054,114.1067965,-5.6633595,-85
3408752.01,510221.52,30.7995162,114.106804,-5.673918239,-85
3408753.2,510222.23,30.7995269,114.1068114,-5.683446203,-85
3408754.38,510222.93,30.7995376,114.1068188,-5.691945498,-85
3408755.58,510223.64,30.7995484,114.1068262,-5.699734286,-85
3408756.77,510224.36,30.7995591,114.1068337,-5.706824096,-85
3408757.96,510225.08,30.7995698,114.1068412,-5.713220583,-85
3408759.15,510225.78,30.7995806,114.1068486,-5.718622474,-85
3408760.34,510226.49,30.7995913,114.106856,-5.72331944,-85
3408761.53,510227.2,30.799602,114.1068634,-5.727197603,-85
3408762.73,510227.89,30.7996128,114.1068707,-5.730101131,-85
3408763.91,510228.59,30.7996235,114.106878,-5.732643985,-85
3408765.1,510229.29,30.7996342,114.1068853,-5.734708349,-85
3408766.3,510230.01,30.799645,114.1068928,-5.736318804,-85
3408767.49,510230.71,30.7996557,114.1069002,-5.737052133,-85
3408768.67,510231.42,30.7996664,114.1069076,-5.737200022,-85
3408769.86,510232.13,30.7996771,114.106915,-5.73665401,-85
3408771.05,510232.83,30.7996878,114.1069224,-5.735471553,-85
3408772.22,510233.55,30.7996984,114.1069299,-5.733685629,-85
3408773.4,510234.25,30.799709,114.1069372,-5.73090305,-85
3408774.58,510234.95,30.7997197,114.1069445,-5.727313256,-85
3408775.77,510235.65,30.7997304,114.1069519,-5.722796592,-85
3408776.95,510236.36,30.799741,114.1069593,-5.717581895,-85
3408778.13,510237.07,30.7997517,114.1069667,-5.711617681,-85
3408779.32,510237.76,30.7997624,114.106974,-5.704675256,-85
3408780.52,510238.47,30.7997732,114.1069814,-5.696646108,-85
3408781.72,510239.18,30.799784,114.1069888,-5.687581941,-85
3408782.92,510239.9,30.7997948,114.1069963,-5.677582303,-85
3408784.12,510240.61,30.7998057,114.1070038,-5.666669946,-85
3408785.32,510241.32,30.7998165,114.1070112,-5.655022359,-85
3408786.52,510242.04,30.7998273,114.1070187,-5.642771888,-85
3408787.73,510242.75,30.7998382,114.1070262,-5.629892814,-85
3408790.16,510244.19,30.7998601,114.1070413,-5.602284393,-85
3408791.39,510244.92,30.7998712,114.1070489,-5.587587557,-85
3408792.6,510245.66,30.7998821,114.1070566,-5.572808818,-85
3408793.82,510246.38,30.7998931,114.1070642,-5.557821926,-85
3408795.04,510247.11,30.7999041,114.1070718,-5.542606928,-85
3408796.27,510247.84,30.7999152,114.1070795,-5.527352994,-85
3408797.49,510248.56,30.7999262,114.107087,-5.512391053,-85
3408799.94,510250.02,30.7999483,114.1071023,-5.482709848,-85
3408801.17,510250.76,30.7999594,114.10711,-5.468139736,-85
3408802.42,510251.48,30.7999706,114.1071175,-5.453782994,-85
3408803.65,510252.21,30.7999817,114.1071252,-5.439838445,-85
3408804.88,510252.95,30.7999928,114.1071329,-5.426165445,-85
3408806.11,510253.69,30.8000039,114.1071407,-5.41273536,-85
3408807.36,510254.43,30.8000152,114.1071484,-5.399462546,-85
3408808.62,510255.17,30.8000265,114.1071562,-5.386387597,-85
3408809.88,510255.92,30.8000379,114.107164,-5.373519271,-85
3408811.16,510256.65,30.8000494,114.1071717,-5.360849215,-85
3408812.42,510257.4,30.8000608,114.1071795,-5.348117325,-85
3408813.7,510258.14,30.8000723,114.1071873,-5.335421124,-85
3408814.97,510258.89,30.8000838,114.1071951,-5.3226765,-85
3408816.24,510259.65,30.8000952,114.107203,-5.309365391,-85
3408817.51,510260.39,30.8001067,114.1072108,-5.295943265,-85
3408818.78,510261.15,30.8001181,114.1072187,-5.281718817,-85
3408820.07,510261.9,30.8001297,114.1072266,-5.266740092,-85
3408821.35,510262.65,30.8001413,114.1072345,-5.25094311,-85
3408822.63,510263.4,30.8001528,114.1072423,-5.234327935,-85
